seed,model,instance_id,method,significance,top1_correct,top2_correct,noise_rules,total_rules,noise_rule_fraction
17,rf,16,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,16,guarded,0.1,1,1,0,2,0.0
17,rf,16,guarded,0.2,1,1,0,2,0.0
17,rf,24,standard_multibin,,1,1,1,5,0.2
17,rf,24,guarded,0.05,1,1,2,4,0.5
17,rf,24,guarded,0.1,1,1,2,4,0.5
17,rf,24,guarded,0.2,1,1,2,4,0.5
17,rf,31,standard_multibin,,1,1,2,5,0.4
17,rf,31,guarded,0.05,1,1,2,4,0.5
17,rf,31,guarded,0.1,0,0,1,1,1.0
17,rf,31,guarded,0.2,0,0,1,1,1.0
17,rf,35,standard_multibin,,1,1,2,5,0.4
17,rf,35,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,35,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,35,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,37,standard_multibin,,0,0,2,4,0.5
17,rf,37,guarded,0.05,1,1,2,4,0.5
17,rf,37,guarded,0.1,1,0,2,3,0.6666666666666666
17,rf,37,guarded,0.2,1,1,0,1,0.0
17,rf,39,standard_multibin,,1,0,3,6,0.5
17,rf,39,guarded,0.05,1,1,2,4,0.5
17,rf,39,guarded,0.1,1,1,2,4,0.5
17,rf,39,guarded,0.2,1,1,2,4,0.5
17,rf,44,standard_multibin,,1,1,2,6,0.3333333333333333
17,rf,44,guarded,0.05,1,1,2,4,0.5
17,rf,44,guarded,0.1,1,1,2,4,0.5
17,rf,44,guarded,0.2,1,1,2,4,0.5
17,rf,49,standard_multibin,,1,1,2,6,0.3333333333333333
17,rf,49,guarded,0.05,1,1,2,4,0.5
17,rf,49,guarded,0.1,1,1,2,4,0.5
17,rf,49,guarded,0.2,1,1,2,4,0.5
17,rf,50,standard_multibin,,1,1,0,4,0.0
17,rf,50,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,50,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,50,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,53,standard_multibin,,1,1,1,5,0.2
17,rf,53,guarded,0.05,1,1,0,2,0.0
17,rf,53,guarded,0.1,1,1,0,2,0.0
17,rf,53,guarded,0.2,1,1,0,2,0.0
17,rf,55,standard_multibin,,1,1,0,3,0.0
17,rf,55,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,55,guarded,0.1,1,1,0,2,0.0
17,rf,55,guarded,0.2,1,0,1,2,0.5
17,rf,57,standard_multibin,,1,1,1,5,0.2
17,rf,57,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,57,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,57,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,62,standard_multibin,,1,1,2,6,0.3333333333333333
17,rf,62,guarded,0.05,1,1,2,4,0.5
17,rf,62,guarded,0.1,1,1,2,4,0.5
17,rf,62,guarded,0.2,1,0,1,2,0.5
17,rf,67,standard_multibin,,0,0,3,5,0.6
17,rf,67,guarded,0.05,1,1,2,4,0.5
17,rf,67,guarded,0.1,1,1,2,4,0.5
17,rf,67,guarded,0.2,1,1,2,4,0.5
17,rf,70,standard_multibin,,1,1,2,6,0.3333333333333333
17,rf,70,guarded,0.05,1,1,2,4,0.5
17,rf,70,guarded,0.1,1,1,2,4,0.5
17,rf,70,guarded,0.2,1,1,2,4,0.5
17,rf,71,standard_multibin,,1,1,2,6,0.3333333333333333
17,rf,71,guarded,0.05,1,1,2,4,0.5
17,rf,71,guarded,0.1,1,1,2,4,0.5
17,rf,71,guarded,0.2,1,1,2,4,0.5
17,rf,73,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,73,guarded,0.05,1,1,2,4,0.5
17,rf,73,guarded,0.1,1,1,2,4,0.5
17,rf,73,guarded,0.2,1,1,2,4,0.5
17,rf,75,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,75,guarded,0.05,1,1,2,4,0.5
17,rf,75,guarded,0.1,1,1,2,4,0.5
17,rf,75,guarded,0.2,1,1,2,4,0.5
17,rf,83,standard_multibin,,1,0,3,6,0.5
17,rf,83,guarded,0.05,1,1,2,4,0.5
17,rf,83,guarded,0.1,1,1,2,4,0.5
17,rf,83,guarded,0.2,1,1,2,4,0.5
17,rf,84,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,84,guarded,0.05,1,1,2,4,0.5
17,rf,84,guarded,0.1,1,1,2,4,0.5
17,rf,84,guarded,0.2,1,1,2,4,0.5
17,rf,92,standard_multibin,,1,1,0,2,0.0
17,rf,92,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,92,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,92,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,94,standard_multibin,,1,1,1,5,0.2
17,rf,94,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,94,guarded,0.1,0,0,1,1,1.0
17,rf,94,guarded,0.2,0,0,0,0,0.0
17,rf,98,standard_multibin,,1,1,1,5,0.2
17,rf,98,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,98,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,98,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,100,standard_multibin,,0,0,2,4,0.5
17,rf,100,guarded,0.05,1,1,2,4,0.5
17,rf,100,guarded,0.1,1,0,2,3,0.6666666666666666
17,rf,100,guarded,0.2,0,0,1,1,1.0
17,rf,101,standard_multibin,,1,1,3,5,0.6
17,rf,101,guarded,0.05,0,0,1,1,1.0
17,rf,101,guarded,0.1,0,0,1,1,1.0
17,rf,101,guarded,0.2,0,0,1,1,1.0
17,rf,103,standard_multibin,,0,0,2,4,0.5
17,rf,103,guarded,0.05,0,0,1,1,1.0
17,rf,103,guarded,0.1,0,0,1,1,1.0
17,rf,103,guarded,0.2,0,0,0,0,0.0
17,rf,106,standard_multibin,,1,1,2,5,0.4
17,rf,106,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,106,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,106,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,110,standard_multibin,,1,1,1,5,0.2
17,rf,110,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,110,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,110,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,112,standard_multibin,,1,0,3,7,0.42857142857142855
17,rf,112,guarded,0.05,1,1,2,4,0.5
17,rf,112,guarded,0.1,1,1,2,4,0.5
17,rf,112,guarded,0.2,1,1,2,4,0.5
17,rf,113,standard_multibin,,1,0,1,4,0.25
17,rf,113,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,113,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,113,guarded,0.2,1,1,2,4,0.5
17,rf,116,standard_multibin,,1,1,0,4,0.0
17,rf,116,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,116,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,116,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,118,standard_multibin,,0,0,3,5,0.6
17,rf,118,guarded,0.05,1,1,2,4,0.5
17,rf,118,guarded,0.1,1,1,2,4,0.5
17,rf,118,guarded,0.2,1,1,2,4,0.5
17,rf,119,standard_multibin,,1,1,2,5,0.4
17,rf,119,guarded,0.05,0,0,0,0,0.0
17,rf,119,guarded,0.1,0,0,0,0,0.0
17,rf,119,guarded,0.2,0,0,0,0,0.0
17,rf,122,standard_multibin,,1,1,1,5,0.2
17,rf,122,guarded,0.05,1,1,2,4,0.5
17,rf,122,guarded,0.1,1,1,2,4,0.5
17,rf,122,guarded,0.2,1,1,2,4,0.5
17,rf,130,standard_multibin,,1,0,2,5,0.4
17,rf,130,guarded,0.05,1,1,2,4,0.5
17,rf,130,guarded,0.1,1,1,2,4,0.5
17,rf,130,guarded,0.2,1,1,2,4,0.5
17,rf,133,standard_multibin,,0,0,2,4,0.5
17,rf,133,guarded,0.05,1,1,2,4,0.5
17,rf,133,guarded,0.1,1,1,2,4,0.5
17,rf,133,guarded,0.2,1,1,2,4,0.5
17,rf,139,standard_multibin,,0,0,2,4,0.5
17,rf,139,guarded,0.05,1,1,2,4,0.5
17,rf,139,guarded,0.1,1,1,2,4,0.5
17,rf,139,guarded,0.2,1,1,0,1,0.0
17,rf,140,standard_multibin,,1,1,2,6,0.3333333333333333
17,rf,140,guarded,0.05,1,1,2,4,0.5
17,rf,140,guarded,0.1,1,1,2,4,0.5
17,rf,140,guarded,0.2,1,1,2,4,0.5
17,rf,142,standard_multibin,,1,0,3,6,0.5
17,rf,142,guarded,0.05,1,1,2,4,0.5
17,rf,142,guarded,0.1,1,1,2,4,0.5
17,rf,142,guarded,0.2,1,1,2,4,0.5
17,rf,144,standard_multibin,,1,1,1,5,0.2
17,rf,144,guarded,0.05,1,1,2,4,0.5
17,rf,144,guarded,0.1,1,1,2,4,0.5
17,rf,144,guarded,0.2,1,1,2,4,0.5
17,rf,147,standard_multibin,,1,1,2,6,0.3333333333333333
17,rf,147,guarded,0.05,1,1,2,4,0.5
17,rf,147,guarded,0.1,1,1,2,4,0.5
17,rf,147,guarded,0.2,1,1,2,4,0.5
17,rf,148,standard_multibin,,1,0,2,5,0.4
17,rf,148,guarded,0.05,1,1,2,4,0.5
17,rf,148,guarded,0.1,1,1,2,4,0.5
17,rf,148,guarded,0.2,1,1,2,4,0.5
17,rf,150,standard_multibin,,1,1,1,5,0.2
17,rf,150,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,150,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,150,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,152,standard_multibin,,1,1,1,4,0.25
17,rf,152,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,152,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,152,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,154,standard_multibin,,1,1,3,6,0.5
17,rf,154,guarded,0.05,1,1,2,4,0.5
17,rf,154,guarded,0.1,1,1,2,4,0.5
17,rf,154,guarded,0.2,1,1,2,4,0.5
17,rf,155,standard_multibin,,1,0,3,7,0.42857142857142855
17,rf,155,guarded,0.05,1,1,2,4,0.5
17,rf,155,guarded,0.1,1,1,2,4,0.5
17,rf,155,guarded,0.2,1,1,2,4,0.5
17,rf,156,standard_multibin,,1,1,2,5,0.4
17,rf,156,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,156,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,156,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,157,standard_multibin,,0,0,3,5,0.6
17,rf,157,guarded,0.05,1,1,2,4,0.5
17,rf,157,guarded,0.1,1,1,2,4,0.5
17,rf,157,guarded,0.2,1,0,1,2,0.5
17,rf,158,standard_multibin,,1,1,2,6,0.3333333333333333
17,rf,158,guarded,0.05,1,1,2,4,0.5
17,rf,158,guarded,0.1,1,1,2,4,0.5
17,rf,158,guarded,0.2,1,1,2,4,0.5
17,rf,159,standard_multibin,,1,1,3,5,0.6
17,rf,159,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,159,guarded,0.1,1,0,1,2,0.5
17,rf,159,guarded,0.2,0,0,1,1,1.0
17,rf,163,standard_multibin,,1,0,3,6,0.5
17,rf,163,guarded,0.05,1,1,2,4,0.5
17,rf,163,guarded,0.1,1,1,2,4,0.5
17,rf,163,guarded,0.2,1,0,1,2,0.5
17,rf,164,standard_multibin,,1,1,1,5,0.2
17,rf,164,guarded,0.05,1,1,2,4,0.5
17,rf,164,guarded,0.1,1,1,2,4,0.5
17,rf,164,guarded,0.2,1,1,2,4,0.5
17,rf,165,standard_multibin,,1,1,2,5,0.4
17,rf,165,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,165,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,165,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,167,standard_multibin,,0,0,2,4,0.5
17,rf,167,guarded,0.05,1,1,2,4,0.5
17,rf,167,guarded,0.1,1,0,2,3,0.6666666666666666
17,rf,167,guarded,0.2,0,0,1,1,1.0
17,rf,170,standard_multibin,,1,1,3,6,0.5
17,rf,170,guarded,0.05,1,1,0,1,0.0
17,rf,170,guarded,0.1,0,0,0,0,0.0
17,rf,170,guarded,0.2,0,0,0,0,0.0
17,rf,173,standard_multibin,,1,0,1,4,0.25
17,rf,173,guarded,0.05,1,1,2,4,0.5
17,rf,173,guarded,0.1,1,1,2,4,0.5
17,rf,173,guarded,0.2,1,1,2,4,0.5
17,rf,177,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,177,guarded,0.05,1,1,2,4,0.5
17,rf,177,guarded,0.1,1,1,2,4,0.5
17,rf,177,guarded,0.2,1,1,2,4,0.5
17,rf,179,standard_multibin,,1,1,2,4,0.5
17,rf,179,guarded,0.05,1,1,2,4,0.5
17,rf,179,guarded,0.1,1,1,2,4,0.5
17,rf,179,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,181,standard_multibin,,1,0,1,4,0.25
17,rf,181,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,181,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,181,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,183,standard_multibin,,1,0,2,5,0.4
17,rf,183,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,183,guarded,0.1,0,0,1,1,1.0
17,rf,183,guarded,0.2,0,0,1,1,1.0
17,rf,186,standard_multibin,,0,0,2,4,0.5
17,rf,186,guarded,0.05,1,1,2,4,0.5
17,rf,186,guarded,0.1,1,1,2,4,0.5
17,rf,186,guarded,0.2,1,1,2,4,0.5
17,rf,187,standard_multibin,,1,1,1,5,0.2
17,rf,187,guarded,0.05,1,1,2,4,0.5
17,rf,187,guarded,0.1,1,1,2,4,0.5
17,rf,187,guarded,0.2,1,1,2,4,0.5
17,rf,192,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,192,guarded,0.05,1,1,2,4,0.5
17,rf,192,guarded,0.1,1,1,2,4,0.5
17,rf,192,guarded,0.2,1,1,2,4,0.5
17,rf,195,standard_multibin,,1,1,0,3,0.0
17,rf,195,guarded,0.05,1,1,0,2,0.0
17,rf,195,guarded,0.1,1,1,0,2,0.0
17,rf,195,guarded,0.2,1,1,0,2,0.0
17,rf,197,standard_multibin,,1,1,2,5,0.4
17,rf,197,guarded,0.05,1,1,2,4,0.5
17,rf,197,guarded,0.1,1,1,2,4,0.5
17,rf,197,guarded,0.2,1,1,2,4,0.5
17,rf,199,standard_multibin,,1,0,3,6,0.5
17,rf,199,guarded,0.05,1,1,2,4,0.5
17,rf,199,guarded,0.1,1,1,2,4,0.5
17,rf,199,guarded,0.2,1,1,2,4,0.5
17,rf,200,standard_multibin,,1,0,2,5,0.4
17,rf,200,guarded,0.05,1,1,2,4,0.5
17,rf,200,guarded,0.1,1,1,2,4,0.5
17,rf,200,guarded,0.2,1,1,2,4,0.5
17,rf,203,standard_multibin,,0,0,3,5,0.6
17,rf,203,guarded,0.05,1,1,2,4,0.5
17,rf,203,guarded,0.1,1,1,2,4,0.5
17,rf,203,guarded,0.2,1,1,2,4,0.5
17,rf,204,standard_multibin,,1,0,2,5,0.4
17,rf,204,guarded,0.05,1,1,2,4,0.5
17,rf,204,guarded,0.1,1,1,2,4,0.5
17,rf,204,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,206,standard_multibin,,1,1,3,6,0.5
17,rf,206,guarded,0.05,1,1,2,4,0.5
17,rf,206,guarded,0.1,1,1,2,4,0.5
17,rf,206,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,207,standard_multibin,,1,1,2,4,0.5
17,rf,207,guarded,0.05,1,1,2,4,0.5
17,rf,207,guarded,0.1,1,1,2,4,0.5
17,rf,207,guarded,0.2,1,0,1,2,0.5
17,rf,210,standard_multibin,,1,0,2,5,0.4
17,rf,210,guarded,0.05,1,1,2,4,0.5
17,rf,210,guarded,0.1,1,1,2,4,0.5
17,rf,210,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,212,standard_multibin,,0,0,2,4,0.5
17,rf,212,guarded,0.05,1,1,2,4,0.5
17,rf,212,guarded,0.1,1,1,2,4,0.5
17,rf,212,guarded,0.2,1,0,2,3,0.6666666666666666
17,rf,215,standard_multibin,,1,0,2,5,0.4
17,rf,215,guarded,0.05,1,1,2,4,0.5
17,rf,215,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,215,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,216,standard_multibin,,1,1,2,6,0.3333333333333333
17,rf,216,guarded,0.05,1,1,2,4,0.5
17,rf,216,guarded,0.1,1,1,2,4,0.5
17,rf,216,guarded,0.2,1,1,2,4,0.5
17,rf,222,standard_multibin,,1,1,1,3,0.3333333333333333
17,rf,222,guarded,0.05,1,1,2,4,0.5
17,rf,222,guarded,0.1,1,1,2,4,0.5
17,rf,222,guarded,0.2,1,1,2,4,0.5
17,rf,224,standard_multibin,,1,1,1,5,0.2
17,rf,224,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,224,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,224,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,226,standard_multibin,,1,1,2,6,0.3333333333333333
17,rf,226,guarded,0.05,1,1,2,4,0.5
17,rf,226,guarded,0.1,1,1,2,4,0.5
17,rf,226,guarded,0.2,1,1,2,4,0.5
17,rf,227,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,227,guarded,0.05,1,1,2,4,0.5
17,rf,227,guarded,0.1,1,1,2,4,0.5
17,rf,227,guarded,0.2,1,1,2,4,0.5
17,rf,234,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,234,guarded,0.05,1,1,2,4,0.5
17,rf,234,guarded,0.1,1,1,2,4,0.5
17,rf,234,guarded,0.2,0,0,2,2,1.0
17,rf,236,standard_multibin,,1,1,3,5,0.6
17,rf,236,guarded,0.05,1,1,2,4,0.5
17,rf,236,guarded,0.1,1,1,2,4,0.5
17,rf,236,guarded,0.2,1,1,2,4,0.5
17,rf,238,standard_multibin,,0,0,3,5,0.6
17,rf,238,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,238,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,238,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,243,standard_multibin,,1,1,1,5,0.2
17,rf,243,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,243,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,243,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,245,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,245,guarded,0.05,1,1,2,4,0.5
17,rf,245,guarded,0.1,1,1,2,4,0.5
17,rf,245,guarded,0.2,1,1,2,4,0.5
17,rf,246,standard_multibin,,0,0,2,4,0.5
17,rf,246,guarded,0.05,1,1,2,4,0.5
17,rf,246,guarded,0.1,1,1,2,4,0.5
17,rf,246,guarded,0.2,1,0,1,2,0.5
17,rf,248,standard_multibin,,1,1,1,5,0.2
17,rf,248,guarded,0.05,1,0,1,2,0.5
17,rf,248,guarded,0.1,0,0,1,1,1.0
17,rf,248,guarded,0.2,0,0,1,1,1.0
17,rf,251,standard_multibin,,1,1,0,3,0.0
17,rf,251,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,251,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,251,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,255,standard_multibin,,1,1,2,6,0.3333333333333333
17,rf,255,guarded,0.05,1,1,2,4,0.5
17,rf,255,guarded,0.1,1,1,2,4,0.5
17,rf,255,guarded,0.2,1,1,2,4,0.5
17,rf,257,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,257,guarded,0.05,1,1,2,4,0.5
17,rf,257,guarded,0.1,1,1,2,4,0.5
17,rf,257,guarded,0.2,1,1,2,4,0.5
17,rf,259,standard_multibin,,0,0,3,5,0.6
17,rf,259,guarded,0.05,1,1,2,4,0.5
17,rf,259,guarded,0.1,1,1,2,4,0.5
17,rf,259,guarded,0.2,1,1,2,4,0.5
17,rf,260,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,260,guarded,0.05,1,1,2,4,0.5
17,rf,260,guarded,0.1,1,1,2,4,0.5
17,rf,260,guarded,0.2,0,0,1,1,1.0
17,rf,262,standard_multibin,,1,1,1,5,0.2
17,rf,262,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,262,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,262,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,264,standard_multibin,,1,1,2,6,0.3333333333333333
17,rf,264,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,264,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,264,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,266,standard_multibin,,1,1,1,5,0.2
17,rf,266,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,266,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,266,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,267,standard_multibin,,1,1,1,5,0.2
17,rf,267,guarded,0.05,1,1,2,4,0.5
17,rf,267,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,267,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,272,standard_multibin,,1,1,0,3,0.0
17,rf,272,guarded,0.05,1,1,0,2,0.0
17,rf,272,guarded,0.1,1,1,0,2,0.0
17,rf,272,guarded,0.2,1,1,0,2,0.0
17,rf,274,standard_multibin,,1,1,0,4,0.0
17,rf,274,guarded,0.05,1,1,0,2,0.0
17,rf,274,guarded,0.1,1,1,0,2,0.0
17,rf,274,guarded,0.2,1,1,0,2,0.0
17,rf,275,standard_multibin,,0,0,1,3,0.3333333333333333
17,rf,275,guarded,0.05,1,1,2,4,0.5
17,rf,275,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,275,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,281,standard_multibin,,1,0,3,6,0.5
17,rf,281,guarded,0.05,1,1,2,4,0.5
17,rf,281,guarded,0.1,1,1,2,4,0.5
17,rf,281,guarded,0.2,1,1,2,4,0.5
17,rf,282,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,282,guarded,0.05,1,1,2,4,0.5
17,rf,282,guarded,0.1,1,1,2,4,0.5
17,rf,282,guarded,0.2,1,1,2,4,0.5
17,rf,283,standard_multibin,,1,0,3,6,0.5
17,rf,283,guarded,0.05,1,1,2,4,0.5
17,rf,283,guarded,0.1,1,1,2,4,0.5
17,rf,283,guarded,0.2,1,0,1,2,0.5
17,rf,285,standard_multibin,,1,1,2,6,0.3333333333333333
17,rf,285,guarded,0.05,1,1,2,4,0.5
17,rf,285,guarded,0.1,1,1,2,4,0.5
17,rf,285,guarded,0.2,0,0,1,1,1.0
17,rf,287,standard_multibin,,1,0,1,4,0.25
17,rf,287,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,287,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,287,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,288,standard_multibin,,1,1,1,5,0.2
17,rf,288,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,288,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,288,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,289,standard_multibin,,1,1,1,5,0.2
17,rf,289,guarded,0.05,1,1,2,4,0.5
17,rf,289,guarded,0.1,1,1,2,4,0.5
17,rf,289,guarded,0.2,1,1,2,4,0.5
17,rf,292,standard_multibin,,1,1,3,5,0.6
17,rf,292,guarded,0.05,1,1,2,4,0.5
17,rf,292,guarded,0.1,1,1,2,4,0.5
17,rf,292,guarded,0.2,1,1,2,4,0.5
17,rf,293,standard_multibin,,1,1,3,6,0.5
17,rf,293,guarded,0.05,1,1,2,4,0.5
17,rf,293,guarded,0.1,1,1,2,4,0.5
17,rf,293,guarded,0.2,1,1,2,4,0.5
17,rf,297,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,297,guarded,0.05,1,1,2,4,0.5
17,rf,297,guarded,0.1,1,1,2,4,0.5
17,rf,297,guarded,0.2,1,1,2,4,0.5
17,rf,298,standard_multibin,,0,0,2,5,0.4
17,rf,298,guarded,0.05,1,1,2,4,0.5
17,rf,298,guarded,0.1,1,1,2,4,0.5
17,rf,298,guarded,0.2,1,0,1,2,0.5
17,rf,299,standard_multibin,,1,1,0,4,0.0
17,rf,299,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,299,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,299,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,300,standard_multibin,,1,1,1,5,0.2
17,rf,300,guarded,0.05,1,1,2,4,0.5
17,rf,300,guarded,0.1,1,1,2,4,0.5
17,rf,300,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,304,standard_multibin,,1,0,2,5,0.4
17,rf,304,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,304,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,304,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,306,standard_multibin,,1,1,3,6,0.5
17,rf,306,guarded,0.05,1,1,2,4,0.5
17,rf,306,guarded,0.1,1,1,2,4,0.5
17,rf,306,guarded,0.2,1,1,2,4,0.5
17,rf,308,standard_multibin,,1,1,0,2,0.0
17,rf,308,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,308,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,308,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,309,standard_multibin,,1,0,3,6,0.5
17,rf,309,guarded,0.05,1,1,2,4,0.5
17,rf,309,guarded,0.1,1,1,2,4,0.5
17,rf,309,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,315,standard_multibin,,1,1,0,2,0.0
17,rf,315,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,315,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,315,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,317,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,317,guarded,0.05,1,1,2,4,0.5
17,rf,317,guarded,0.1,1,1,2,4,0.5
17,rf,317,guarded,0.2,1,1,2,4,0.5
17,rf,318,standard_multibin,,1,1,1,5,0.2
17,rf,318,guarded,0.05,1,1,1,3,0.3333333333333333
17,rf,318,guarded,0.1,1,1,1,3,0.3333333333333333
17,rf,318,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,321,standard_multibin,,1,1,1,5,0.2
17,rf,321,guarded,0.05,1,1,0,2,0.0
17,rf,321,guarded,0.1,1,1,0,2,0.0
17,rf,321,guarded,0.2,1,1,0,2,0.0
17,rf,323,standard_multibin,,1,1,2,5,0.4
17,rf,323,guarded,0.05,1,1,2,4,0.5
17,rf,323,guarded,0.1,1,1,2,4,0.5
17,rf,323,guarded,0.2,1,1,1,3,0.3333333333333333
17,rf,325,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,325,guarded,0.05,1,1,2,4,0.5
17,rf,325,guarded,0.1,1,1,2,4,0.5
17,rf,325,guarded,0.2,1,1,2,4,0.5
17,rf,327,standard_multibin,,1,1,3,7,0.42857142857142855
17,rf,327,guarded,0.05,1,1,2,4,0.5
17,rf,327,guarded,0.1,1,1,2,4,0.5
17,rf,327,guarded,0.2,1,1,2,4,0.5
17,rf,328,standard_multibin,,1,0,2,5,0.4
17,rf,328,guarded,0.05,1,1,2,4,0.5
17,rf,328,guarded,0.1,1,1,2,4,0.5
17,rf,328,guarded,0.2,1,1,2,4,0.5
